RUC,RazonSocial,Estado,Condicion,Tipo,Actividad_CIIU3_Principal,NroTrab,NroTrab_num,Departamento,Provincia,Distrito
20604667187,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,MANTENIMIENTO Y REPARACION DE VEHICULOS,26,26,LIMA,LIMA,LURIGANCHO
20605087982,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,SAN ISIDRO
20605368078,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,CUSCO,CUSCO,CUSCO
20605445862,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA PRIMARIA,26,26,LIMA,LIMA,EL AGUSTINO
20605475567,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES LIMPIEZA DE EDIFICIOS,26,26,LA LIBERTAD,TRUJILLO,TRUJILLO
20605502084,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,SAN MIGUEL
20605557598,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,SAN ISIDRO
20605602003,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA PRIMARIA,26,26,LA LIBERTAD,TRUJILLO,MOCHE
20605616403,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,SANTIAGO DE SURCO
20605654241,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES LIMPIEZA DE EDIFICIOS,26,26,LIMA,LIMA,SAN JUAN DE LURIGANCHO
20605732861,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,26,26,LIMA,LIMA,SAN LUIS
20605869328,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MENOR COMBUSTIBLES,26,26,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
20605873627,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES INMOBILIARIAS,26,26,LIMA,LIMA,LA MOLINA
20605976639,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA PRIMARIA,26,26,LIMA,LIMA,RIMAC
20606239751,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,CUSCO,CUSCO,WANCHAQ
20606278901,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES DE INFORMATICA,26,26,LIMA,LIMA,SAN ISIDRO
20606283904,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,26,26,LIMA,LIMA,SURQUILLO
20606424320,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,LIMA,LIMA,CHORRILLOS
20606469617,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,TRANSPORTE DE CARGA POR CARRETERA,26,26,LIMA,LIMA,ATE
20606558342,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,PESCA EXPLOTACION DE CRIADEROS DE PECES,26,26,LIMA,LIMA,SAN MIGUEL
20606621915,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,VENTA AL POR MAYOR DE MAQUINARIA EQUIPO Y MATERIALES,26,26,TACNA,TACNA,TACNA
20606789956,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,26,26,LAMBAYEQUE,CHICLAYO,CHICLAYO
20606799340,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,VENTA AL POR MAYOR DE MAQUINARIA EQUIPO Y MATERIALES,26,26,LAMBAYEQUE,CHICLAYO,LA VICTORIA
20606818930,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,26,26,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20606965053,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CURTIDO Y ADOBO DE CUEROS,26,26,AREQUIPA,AREQUIPA,CERRO COLORADO
20607081591,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTRAS ACTIVIDADES DE TIPO SERVICIO NO CLASIFICADO PREVIAMENTE,26,26,LIMA,LIMA,PUENTE PIEDRA
20607101681,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSAYOS Y ANALISIS TECNICOS,26,26,LIMA,LIMA,SAN MARTIN DE PORRES
20607167355,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PARTES Y PIEZAS CARPINTERIA,26,26,LIMA,LIMA,PACHACAMAC
20607200891,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA PRIMARIA,26,26,LIMA,LIMA,CHORRILLOS
20607493058,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL,26,26,LIMA,LIMA,SAN ISIDRO
20607712558,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,26,26,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ
20607712795,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTRAS ACTIVIDADES DE TRANSPORTES,26,26,LA LIBERTAD,PATAZ,PATAZ
20607818224,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSULTORES PROGRAMAS Y SUMINISTROS INFORMATICOS,26,26,LIMA,LIMA,SANTIAGO DE SURCO
20607936537,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES DE TIPO SERVICIO NO CLASIFICADO PREVIAMENTE,26,26,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,LA PERLA
20608076710,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTRAS INDUSTRIAS MANUFACTURERAS NO CLASIFICADO PREVIAMENTE,26,26,LIMA,LIMA,PUENTE PIEDRA
20608103717,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,LIMA,LIMA,EL AGUSTINO
20608112007,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,LIMA,LIMA,PUENTE PIEDRA
20608139002,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS,26,26,LIMA,LIMA,LA VICTORIA
20608182633,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTROS TIPOS DE INTERMEDIACION FINANCIERA,26,26,MADRE DE DIOS,MANU,HUEPETUHE
20608310925,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL,26,26,LIMA,LIMA,SANTIAGO DE SURCO
20608425781,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES DE INFORMATICA,26,26,LIMA,LIMA,CIENEGUILLA
20608465031,,ACTIVO,HABIDO,COMUNIDAD CAMPESINA NATIVA,RESTAURANTES BARES Y CANTINAS,26,26,CUSCO,URUBAMBA,CHINCHERO
20608477145,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTROS TIPOS TRANSPORTE REGULADOS VIA TERRESTRE,26,26,LA LIBERTAD,VIRU,CHAO
20608522060,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE MEDICOS Y ODONTOLOGO,26,26,LIMA,LIMA,SAN JUAN DE LURIGANCHO
20608626337,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS,26,26,LIMA,LIMA,SAN ISIDRO
20608685058,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,LIMA,LIMA,SANTIAGO DE SURCO
20608759256,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL,26,26,LIMA,LIMA,SANTIAGO DE SURCO
20608843958,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRODUCTOS DE CERAMICA NO REFRACTARIOS PARA USO NO ESTRUCTURAL,26,26,UCAYALI,CORONEL PORTILLO,CAMPOVERDE
20608878832,,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA PRIMARIA,26,26,AYACUCHO,HUAMANGA,AYACUCHO
20608886860,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,PRODUCCION DE CARNE Y PRODUCTOS CARNICOS,26,26,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA
20609091135,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,LA MOLINA
20609095017,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,26,26,LA LIBERTAD,TRUJILLO,HUANCHACO
20609112108,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL,26,26,LIMA,LIMA,MIRAFLORES
20609202719,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ELABORACION PRODUCTOS DE PANADERIA,26,26,LIMA,LIMA,SAN LUIS
20609258862,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,SAN ISIDRO
20609290634,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,26,26,LAMBAYEQUE,CHICLAYO,CHICLAYO
20609339781,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ENSEÑANZA SECUNDARIA FORMACION GENERAL,26,26,LIMA,LIMA,SAN JUAN DE LURIGANCHO
20609360535,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TERMINACION DE EDIFICIOS,26,26,LIMA,LIMA,PUEBLO LIBRE
20609369109,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,LAVADO LIMPIEZA Y TEÑIDO TELA,26,26,LIMA,LIMA,ATE
20609494868,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,TELECOMUNICACIONES,26,26,CUSCO,CUSCO,WANCHAQ
20609793806,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA MINORISTA ARTICULOS DE FERRETERIA,26,26,LIMA,LIMA,CHORRILLOS
20609797348,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES INMOBILIARIAS POR RETRIBUCION,26,26,LIMA,LIMA,LIMA
20609803941,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,26,26,LIMA,LIMA,SAN LUIS
20610101381,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,26,26,LIMA,LIMA,CARABAYLLO
20610112715,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,26,26,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO
20610127950,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES LIMPIEZA DE EDIFICIOS,26,26,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,BELLAVISTA
20610135197,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRODUCTOS METALICOS DE USO ESTRUCTURAL,26,26,AREQUIPA,AREQUIPA,CERRO COLORADO
20610150692,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,RESTAURANTES BARES Y CANTINAS,26,26,PIURA,PIURA,PIURA
20610154566,,ACTIVO,HABIDO,COMUNIDAD CAMPESINA NATIVA,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,26,26,CUSCO,URUBAMBA,CHINCHERO
20610157450,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TELECOMUNICACIONES,26,26,LIMA,LIMA,SAN MARTIN DE PORRES
20610164391,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,SAN JUAN DE LURIGANCHO
20610187286,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,SAN ISIDRO
20610241591,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,SURQUILLO
20610288279,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSAYOS Y ANALISIS TECNICOS,26,26,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20610580794,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTRAS ACTIVIDADES DE TRANSPORTES,26,26,LIMA,LIMA,LA MOLINA
20610680845,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE MAQUINARIA EQUIPO Y MATERIALES,26,26,LIMA,LIMA,VILLA EL SALVADOR
20610767738,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,26,26,LIMA,LIMA,ATE
20610825061,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,26,26,ICA,PISCO,PISCO
20610838821,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES INMOBILIARIAS POR RETRIBUCION,26,26,LIMA,LIMA,MIRAFLORES
20610925589,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,26,26,LIMA,LIMA,MAGDALENA DEL MAR
20610962077,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ALQUILER DE EQUIPO DE TRANSPORTE VIA TERRESTRE,26,26,AREQUIPA,AREQUIPA,YURA
20610976230,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE OTROS PRODUCTOS DE METAL NO CLASIFICADO PREVIAMENTE,26,26,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO
20610980351,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,CIENEGUILLA
20610997351,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES DE TIPO SERVICIO NO CLASIFICADO PREVIAMENTE,26,26,LIMA,LIMA,ATE
20611124512,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,ATE
20611196696,,ACTIVO,HABIDO,COMUNIDAD CAMPESINA NATIVA,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,26,26,APURIMAC,AYMARAES,COTARUSE
20611257415,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,PUEBLO LIBRE
20611276878,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES INMOBILIARIAS,26,26,PIURA,PIURA,PIURA
20611316284,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,MANIPULACION DE LA CARGA,26,26,LIMA,LIMA,CIENEGUILLA
20611324431,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,26,26,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
20611361026,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSULTORES PROGRAMAS Y SUMINISTROS INFORMATICOS,26,26,LIMA,LIMA,LOS OLIVOS
20611400544,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,VENTA MINORISTA OTROS PRODUCTOS EN ALMACEN,26,26,LIMA,LIMA,ATE
20611402768,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,COMAS
20611554541,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OBTENCION Y DOTACION PERSONAL,26,26,LIMA,LIMA,SANTIAGO DE SURCO
20611703393,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES INMOBILIARIAS,26,26,LIMA,LIMA,SANTIAGO DE SURCO
20611850175,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,CAJAMARCA,CAJAMARCA,CAJAMARCA
20611944668,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,CAJAMARCA,CHOTA,QUEROCOTO
20611977353,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ENSEÑANZA PRIMARIA,26,26,LIMA,LIMA,MIRAFLORES
20611999501,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EXTRACCION DE MINERAL METALIFEROS NO FERROSOS,26,26,HUANCAVELICA,HUANCAVELICA,ASCENSION
20612083089,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE HORTALIZAS Y LEGUMBRES,26,26,LIMA,LIMA,MIRAFLORES
20612107166,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES LIMPIEZA DE EDIFICIOS,26,26,LIMA,LIMA,BREÑA
20612317578,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO
20612422517,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,SAN MIGUEL
20612423921,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,VENTA AL POR MAYOR DE PRODUCTOS TEXTILES,26,26,LIMA,LIMA,SAN JUAN DE LURIGANCHO
20612522511,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES JURIDICAS,26,26,AREQUIPA,AREQUIPA,AREQUIPA
20612550973,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,26,26,LIMA,LIMA,LINCE
20612629553,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES EMPRESARIALES NO CLASIFICADO PREVIAMENTE,26,26,LIMA,LIMA,SANTIAGO DE SURCO
20612629642,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,MANIPULACION DE LA CARGA,26,26,LIMA,LIMA,VILLA EL SALVADOR
20612642371,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,FABRICACION DE PRODUCTOS DE PLASTICOS,26,26,LIMA,LIMA,SAN JUAN DE LURIGANCHO
20612715115,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,LIMA,CAÑETE,CERRO AZUL
20612779580,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TELECOMUNICACIONES,26,26,LIMA,LIMA,SURQUILLO
20612858480,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES RELACIONADAS CON SALUD HUMANA,26,26,PIURA,PIURA,CATACAOS
20612923257,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES INMOBILIARIAS,26,26,LIMA,LIMA,SANTIAGO DE SURCO
20612946206,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,26,26,LA LIBERTAD,ASCOPE,CASA GRANDE
20613036963,,ACTIVO,HABIDO,ASOCIACION,ENSEÑANZA PRIMARIA,26,26,LIMA,LIMA,VILLA EL SALVADOR
20613048678,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LORETO,MAYNAS,IQUITOS
20613115642,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,CAJAMARCA,CAJAMARCA,CAJAMARCA
20613132628,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES DE MEDICOS Y ODONTOLOGO,26,26,LIMA,LIMA,PUEBLO LIBRE
20613186108,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL,26,26,LIMA,LIMA,MIRAFLORES
20613300679,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,FABRICACION DE PRODUCTOS METALICOS DE USO ESTRUCTURAL,26,26,ANCASH,HUARAZ,HUARAZ
20613441787,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,VENTA AL POR MAYOR DE METALES Y MINERALES METALICOS,26,26,LIMA,LIMA,INDEPENDENCIA
20613507869,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,OTRAS ACTIVIDADES RELACIONADAS CON SALUD HUMANA,26,26,LIMA,LIMA,SANTIAGO DE SURCO
20613578472,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,SAN JUAN DE MIRAFLORES
20613600770,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,VENTA MINORISTA OTROS PRODUCTOS EN ALMACEN,26,26,LIMA,LIMA,LURIGANCHO
20613651731,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,BARRANCO
20613670794,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,ANCASH,HUARI,SAN MARCOS
20613679406,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,LORETO,MAYNAS,IQUITOS
20613774492,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,LIMA,LIMA,SAN MIGUEL
20613821296,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LA LIBERTAD,TRUJILLO,TRUJILLO
20613866133,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION,26,26,LA LIBERTAD,TRUJILLO,TRUJILLO
20613881515,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,PESCA EXPLOTACION DE CRIADEROS DE PECES,26,26,LAMBAYEQUE,CHICLAYO,SANTA ROSA
20613896504,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL,26,26,LIMA,LIMA,MIRAFLORES
20613968122,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,LIMA,LIMA,MIRAFLORES
20614065860,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ELABORACION Y CONSUMO DE PESCADO,26,26,LIMA,LIMA,LOS OLIVOS
20614078147,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,26,26,APURIMAC,ABANCAY,ABANCAY
20614122464,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,RESTAURANTES BARES Y CANTINAS,26,26,LIMA,LIMA,LIMA
20614129990,,ACTIVO,HABIDO,SOCIEDAD POR ACCIONES CERRADA SIMPLIFICADA,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,LIMA,LIMA,CARABAYLLO
20614279878,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
20614557967,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,JUNIN,HUANCAYO,EL TAMBO
20614697769,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL,26,26,LIMA,LIMA,CHORRILLOS
20614715953,,ACTIVO,HABIDO,EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,SERVICIOS AGRICOLAS GANADERAS,26,26,LIMA,BARRANCA,PATIVILCA
20614728745,,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ALQUILER DE EQUIPO DE TRANSPORTE VIA TERRESTRE,26,26,LIMA,LIMA,LA MOLINA
20614802465,,ACTIVO,HABIDO,CONTRATOS COLABORACION EMPRESARIAL,CONSTRUCCION EDIFICIOS COMPLETOS,26,26,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ
20100020018,,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ELABORACION DE PRODUCTOS DE MOLINERIA,25,25,LIMA,LIMA,LIMA
